elevation,habitat_class,country,percent_loss,longitude_round,area,averagecountry,secountry,averageclass,seclass
3481,moderate,china_spp,0.205549846,103,205.549846,1.15281729,0.141674902,1.17929022,0.115853324
1575,moderate,burma,0.090171326,97,90.171326,1.184982172,0.215918281,1.17929022,0.115853324
3002,moderate,india,0,88,0,1.546944592,0.245287153,1.17929022,0.115853324
2141,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
2998,moderate,china_spp,0.765306122,103,765.306122,1.15281729,0.141674902,1.17929022,0.115853324
1384,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2875,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2695,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
3149,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1530,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2955,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
1951,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3065,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
3067,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
2565,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
3490,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
3004,low,china,1.135288553,100,1135.288553,1.219872364,0.163011557,1.203701833,0.119280872
1950,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
2986,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3664,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3967,low,bhutan,0.102040816,90,102.040816,0.335161377,0.049644415,1.203701833,0.119280872
2687,moderate,china_spp,14.42035815,103,14420.35815,1.15281729,0.141674902,1.17929022,0.115853324
3194,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
2055,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
3467,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3502,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
2601,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2947,core,india,0,88,0,1.546944592,0.245287153,0.496506815,0.077524625
4342,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2390,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3506,moderate,china,0.147275405,99,147.275405,1.219872364,0.163011557,1.17929022,0.115853324
2424,moderate,burma,2.250351617,99,2250.351617,1.184982172,0.215918281,1.17929022,0.115853324
2885,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2435,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
1657,low,nepal,0,84,0,0.74153777,0.1118324,1.203701833,0.119280872
4004,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2827,low,nepal,0.115606936,83,115.606936,0.74153777,0.1118324,1.203701833,0.119280872
2714,moderate,china_spp,0.301204819,103,301.204819,1.15281729,0.141674902,1.17929022,0.115853324
4118,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
3559,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
3047,low,nepal,12.34567901,82,12345.67901,0.74153777,0.1118324,1.203701833,0.119280872
1617,moderate,nepal,0,87,0,0.74153777,0.1118324,1.17929022,0.115853324
2603,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
1802,moderate,burma,0.644567219,97,644.567219,1.184982172,0.215918281,1.17929022,0.115853324
2904,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
3433,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2226,moderate,nepal,0.113765643,82,113.765643,0.74153777,0.1118324,1.17929022,0.115853324
4018,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
1571,low,china_spp,1.209302326,104,1209.302326,1.15281729,0.141674902,1.203701833,0.119280872
3051,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
3917,low,china,0.092336103,100,92.336103,1.219872364,0.163011557,1.203701833,0.119280872
2818,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
1365,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2906,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
3130,core,bhutan,0.36900369,92,369.00369,0.335161377,0.049644415,0.496506815,0.077524625
2140,moderate,china_spp,0.724637681,102,724.637681,1.15281729,0.141674902,1.17929022,0.115853324
1790,moderate,india,1.323251418,97,1323.251418,1.546944592,0.245287153,1.17929022,0.115853324
2397,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
1674,moderate,india,1.262398557,93,1262.398557,1.546944592,0.245287153,1.17929022,0.115853324
3373,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3643,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3257,low,china,0.25477707,99,254.77707,1.219872364,0.163011557,1.203701833,0.119280872
3034,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
2738,moderate,china_spp,0.636942675,102,636.942675,1.15281729,0.141674902,1.17929022,0.115853324
2226,core,india,0,89,0,1.546944592,0.245287153,0.496506815,0.077524625
2759,core,india,0,88,0,1.546944592,0.245287153,0.496506815,0.077524625
1922,low,china_spp,1.805054152,104,1805.054152,1.15281729,0.141674902,1.203701833,0.119280872
548,moderate,india,1.552795031,92,1552.795031,1.546944592,0.245287153,1.17929022,0.115853324
1393,moderate,bhutan,0,89,0,0.335161377,0.049644415,1.17929022,0.115853324
1515,low,china_spp,10.73038774,103,10730.38774,1.15281729,0.141674902,1.203701833,0.119280872
3345,moderate,india,0,88,0,1.546944592,0.245287153,1.17929022,0.115853324
2442,low,china_spp,0.61500615,103,615.00615,1.15281729,0.141674902,1.203701833,0.119280872
1074,low,china_spp,8.896396396,103,8896.396396,1.15281729,0.141674902,1.203701833,0.119280872
2934,moderate,china,19.3124368,101,19312.4368,1.219872364,0.163011557,1.17929022,0.115853324
4095,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
1795,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
1362,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1249,moderate,china_spp,4.223968566,104,4223.968566,1.15281729,0.141674902,1.17929022,0.115853324
2636,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
3212,low,china,0.39800995,99,398.00995,1.219872364,0.163011557,1.203701833,0.119280872
3863,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3656,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
3040,moderate,nepal,0,81,0,0.74153777,0.1118324,1.17929022,0.115853324
2703,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
2014,moderate,china_spp,0.365965233,103,365.965233,1.15281729,0.141674902,1.17929022,0.115853324
2950,low,china,0.404448938,99,404.448938,1.219872364,0.163011557,1.203701833,0.119280872
2493,low,nepal,0.508259212,82,508.259212,0.74153777,0.1118324,1.203701833,0.119280872
3267,core,bhutan,0.491159136,90,491.159136,0.335161377,0.049644415,0.496506815,0.077524625
2092,moderate,china,12.05510907,100,12055.10907,1.219872364,0.163011557,1.17929022,0.115853324
3260,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
2529,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
4077,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3663,low,china,1.224489796,95,1224.489796,1.219872364,0.163011557,1.203701833,0.119280872
2838,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
2693,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
1551,moderate,china_spp,0.450856628,103,450.856628,1.15281729,0.141674902,1.17929022,0.115853324
1933,core,bhutan,0,89,0,0.335161377,0.049644415,0.496506815,0.077524625
3684,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1497,moderate,burma,3.41997264,98,3419.97264,1.184982172,0.215918281,1.17929022,0.115853324
3849,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2615,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
2945,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
3377,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2085,moderate,nepal,1.38121547,82,1381.21547,0.74153777,0.1118324,1.17929022,0.115853324
3721,low,china,26.46520147,95,26465.20147,1.219872364,0.163011557,1.203701833,0.119280872
2352,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2012,moderate,nepal,1.939058172,87,1939.058172,0.74153777,0.1118324,1.17929022,0.115853324
3652,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1673,core,india,0.805369128,88,805.369128,1.546944592,0.245287153,0.496506815,0.077524625
3321,low,china_spp,17.48526523,104,17485.26523,1.15281729,0.141674902,1.203701833,0.119280872
2882,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
2977,low,china_spp,0.185356812,103,185.356812,1.15281729,0.141674902,1.203701833,0.119280872
2156,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
1104,low,india,36.8372093,91,36837.2093,1.546944592,0.245287153,1.203701833,0.119280872
1918,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3061,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
2611,low,china_spp,7.207207207,104,7207.207207,1.15281729,0.141674902,1.203701833,0.119280872
1641,moderate,burma,0.97799511,99,977.99511,1.184982172,0.215918281,1.17929022,0.115853324
3184,moderate,bhutan,0,92,0,0.335161377,0.049644415,1.17929022,0.115853324
4027,low,china,1.083743842,100,1083.743842,1.219872364,0.163011557,1.203701833,0.119280872
2924,low,nepal,1.699029126,82,1699.029126,0.74153777,0.1118324,1.203701833,0.119280872
2962,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2203,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
907,low,china_spp,0.297029703,103,297.029703,1.15281729,0.141674902,1.203701833,0.119280872
3733,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3474,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3021,moderate,india,0.903342367,92,903.342367,1.546944592,0.245287153,1.17929022,0.115853324
4054,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2234,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3170,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
4359,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2046,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
2293,core,china,0,86,0,1.219872364,0.163011557,0.496506815,0.077524625
3490,core,china_spp,0,102,0,1.15281729,0.141674902,0.496506815,0.077524625
2821,core,india,0,96,0,1.546944592,0.245287153,0.496506815,0.077524625
3893,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3597,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2216,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2975,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3021,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3746,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
1595,moderate,nepal,0.246609125,82,246.609125,0.74153777,0.1118324,1.17929022,0.115853324
1800,low,china,0.864553314,100,864.553314,1.219872364,0.163011557,1.203701833,0.119280872
2304,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
1766,low,china_spp,1.623083859,104,1623.083859,1.15281729,0.141674902,1.203701833,0.119280872
3613,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3920,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3027,core,india,0,92,0,1.546944592,0.245287153,0.496506815,0.077524625
3483,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
1846,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2889,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
2600,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3589,low,bhutan,0.09380863,90,93.80863,0.335161377,0.049644415,1.203701833,0.119280872
2853,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2505,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
2639,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
3946,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2881,moderate,nepal,0.105932203,83,105.932203,0.74153777,0.1118324,1.17929022,0.115853324
3234,low,china,0.180505415,97,180.505415,1.219872364,0.163011557,1.203701833,0.119280872
3726,low,india,0.198412698,93,198.412698,1.546944592,0.245287153,1.203701833,0.119280872
2951,moderate,nepal,0,88,0,0.74153777,0.1118324,1.17929022,0.115853324
2596,moderate,bhutan,0.091324201,91,91.324201,0.335161377,0.049644415,1.17929022,0.115853324
1982,low,china_spp,6.135531136,104,6135.531136,1.15281729,0.141674902,1.203701833,0.119280872
3042,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2581,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
4295,low,china,0,91,0,1.219872364,0.163011557,1.203701833,0.119280872
4546,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
1031,low,india,6.679764244,92,6679.764244,1.546944592,0.245287153,1.203701833,0.119280872
3776,core,india,0,97,0,1.546944592,0.245287153,0.496506815,0.077524625
3624,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
3410,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
2306,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
2371,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
2326,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
3587,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2889,moderate,nepal,2.473498233,87,2473.498233,0.74153777,0.1118324,1.17929022,0.115853324
3885,low,china,1.204819277,99,1204.819277,1.219872364,0.163011557,1.203701833,0.119280872
3104,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
1393,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3140,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
1530,low,burma,0.180342651,97,180.342651,1.184982172,0.215918281,1.203701833,0.119280872
3388,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2054,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3025,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3224,low,china,0.102774923,95,102.774923,1.219872364,0.163011557,1.203701833,0.119280872
3895,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3233,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1305,low,nepal,2.04778157,87,2047.78157,0.74153777,0.1118324,1.203701833,0.119280872
2261,low,china_spp,0.502512563,102,502.512563,1.15281729,0.141674902,1.203701833,0.119280872
3422,low,china,0.394866732,96,394.866732,1.219872364,0.163011557,1.203701833,0.119280872
1336,moderate,india,0,92,0,1.546944592,0.245287153,1.17929022,0.115853324
2073,core,india,0.109170306,97,109.170306,1.546944592,0.245287153,0.496506815,0.077524625
2285,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2349,moderate,nepal,0.323275862,88,323.275862,0.74153777,0.1118324,1.17929022,0.115853324
3216,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3113,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
3804,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3222,core,bhutan,0,92,0,0.335161377,0.049644415,0.496506815,0.077524625
2058,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2590,low,china,1.43442623,97,1434.42623,1.219872364,0.163011557,1.203701833,0.119280872
2785,moderate,china,5.84725537,100,5847.25537,1.219872364,0.163011557,1.17929022,0.115853324
3331,low,china,1.583113456,97,1583.113456,1.219872364,0.163011557,1.203701833,0.119280872
588,moderate,india,21.57221207,91,21572.21207,1.546944592,0.245287153,1.17929022,0.115853324
3420,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1845,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2874,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1680,moderate,burma,5.092592593,99,5092.592593,1.184982172,0.215918281,1.17929022,0.115853324
3397,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
2363,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3862,moderate,china_spp,0.455927052,103,455.927052,1.15281729,0.141674902,1.17929022,0.115853324
3000,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
3091,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2145,moderate,burma,0.180342651,98,180.342651,1.184982172,0.215918281,1.17929022,0.115853324
3228,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1829,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1244,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3229,low,china,0,93,0,1.219872364,0.163011557,1.203701833,0.119280872
2737,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3738,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
4247,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
4035,low,china,4.030501089,98,4030.501089,1.219872364,0.163011557,1.203701833,0.119280872
2502,moderate,india,1.848049281,97,1848.049281,1.546944592,0.245287153,1.17929022,0.115853324
2753,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2658,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
3921,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3194,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
2676,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2784,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
2779,moderate,china_spp,2.452025586,102,2452.025586,1.15281729,0.141674902,1.17929022,0.115853324
2538,low,china,0.909090909,99,909.090909,1.219872364,0.163011557,1.203701833,0.119280872
1736,low,nepal,0,85,0,0.74153777,0.1118324,1.203701833,0.119280872
995,low,india,12.79503106,91,12795.03106,1.546944592,0.245287153,1.203701833,0.119280872
2745,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
4334,low,china,2.05655527,94,2056.55527,1.219872364,0.163011557,1.203701833,0.119280872
2957,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
1958,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2226,moderate,china_spp,0.394477318,103,394.477318,1.15281729,0.141674902,1.17929022,0.115853324
4728,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3812,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
1526,low,india,0.444444444,91,444.444444,1.546944592,0.245287153,1.203701833,0.119280872
3504,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
2335,low,china_spp,7.90960452,104,7909.60452,1.15281729,0.141674902,1.203701833,0.119280872
3076,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3918,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3526,low,china,3.115577889,94,3115.577889,1.219872364,0.163011557,1.203701833,0.119280872
4155,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2268,core,india,0,94,0,1.546944592,0.245287153,0.496506815,0.077524625
3425,moderate,china,0.107181136,99,107.181136,1.219872364,0.163011557,1.17929022,0.115853324
2163,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3605,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3785,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3247,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
3033,core,india,0,88,0,1.546944592,0.245287153,0.496506815,0.077524625
1472,moderate,china_spp,3.787195672,103,3787.195672,1.15281729,0.141674902,1.17929022,0.115853324
4134,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2179,core,china_spp,6.365313653,103,6365.313653,1.15281729,0.141674902,0.496506815,0.077524625
2556,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3717,moderate,burma,1.386138614,99,1386.138614,1.184982172,0.215918281,1.17929022,0.115853324
1566,moderate,china_spp,0.844277674,103,844.277674,1.15281729,0.141674902,1.17929022,0.115853324
2163,moderate,china,0,101,0,1.219872364,0.163011557,1.17929022,0.115853324
3243,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2610,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
1871,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2567,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3069,moderate,china,0.783545544,100,783.545544,1.219872364,0.163011557,1.17929022,0.115853324
2611,moderate,burma,2.60782347,99,2607.82347,1.184982172,0.215918281,1.17929022,0.115853324
370,moderate,india,0.090415913,92,90.415913,1.546944592,0.245287153,1.17929022,0.115853324
1633,low,india,0,92,0,1.546944592,0.245287153,1.203701833,0.119280872
2504,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
2891,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
3541,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2752,moderate,burma,0.187441425,99,187.441425,1.184982172,0.215918281,1.17929022,0.115853324
3013,low,china,0.767263427,100,767.263427,1.219872364,0.163011557,1.203701833,0.119280872
2076,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2404,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
2071,low,china_spp,2.344454463,104,2344.454463,1.15281729,0.141674902,1.203701833,0.119280872
2763,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
1922,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3805,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3159,low,bhutan,0.188501414,91,188.501414,0.335161377,0.049644415,1.203701833,0.119280872
3145,low,china_spp,0.486618005,102,486.618005,1.15281729,0.141674902,1.203701833,0.119280872
2293,low,china_spp,2.813067151,104,2813.067151,1.15281729,0.141674902,1.203701833,0.119280872
2726,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
3229,moderate,nepal,0.144508671,82,144.508671,0.74153777,0.1118324,1.17929022,0.115853324
990,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2734,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
4170,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3111,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
1625,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
4206,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2462,moderate,china_spp,0.180342651,103,180.342651,1.15281729,0.141674902,1.17929022,0.115853324
2939,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3463,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3563,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
1433,low,bhutan,0.188857413,92,188.857413,0.335161377,0.049644415,1.203701833,0.119280872
2709,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
1648,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
2751,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2638,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2667,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
4021,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2437,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3797,core,china,0,87,0,1.219872364,0.163011557,0.496506815,0.077524625
2381,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
1955,low,india,1.946246525,94,1946.246525,1.546944592,0.245287153,1.203701833,0.119280872
2381,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3621,low,china,0.341296928,98,341.296928,1.219872364,0.163011557,1.203701833,0.119280872
3010,core,nepal,3.10391363,84,3103.91363,0.74153777,0.1118324,0.496506815,0.077524625
2311,moderate,bhutan,0,92,0,0.335161377,0.049644415,1.17929022,0.115853324
2052,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
3087,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3721,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1841,moderate,bhutan,0,89,0,0.335161377,0.049644415,1.17929022,0.115853324
4077,low,china,0.487804878,95,487.804878,1.219872364,0.163011557,1.203701833,0.119280872
2260,moderate,china,3.044719315,95,3044.719315,1.219872364,0.163011557,1.17929022,0.115853324
1974,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
1782,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3367,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3794,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
3788,moderate,china,0.362318841,95,362.318841,1.219872364,0.163011557,1.17929022,0.115853324
3210,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
3871,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
3829,moderate,bhutan,1.415571284,90,1415.571284,0.335161377,0.049644415,1.17929022,0.115853324
3863,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2934,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3428,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3705,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3943,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3057,core,china_spp,0.091324201,103,91.324201,1.15281729,0.141674902,0.496506815,0.077524625
989,core,burma,1.893597836,98,1893.597836,1.184982172,0.215918281,0.496506815,0.077524625
2421,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2641,moderate,china_spp,0.307692308,103,307.692308,1.15281729,0.141674902,1.17929022,0.115853324
2562,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
2427,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
2097,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
1552,low,china_spp,0.744186047,103,744.186047,1.15281729,0.141674902,1.203701833,0.119280872
