loss_mean,elevation,longitude,Country,iucn,over_20_pc_canopy_cover,Habitat_class,iucn,,,loss_mean,elevation,longitude,Country,iucn,over_20_pc_canopy_cover,Habitat_class
0.003215434,3289,89.65183533,Bhutan,,1,Low,,,,0.003215434,3289,89.65183533,Bhutan,,1,Low
0,3548,98.92271855,China_fulgens,,1,Moderate,,,,0,3548,98.92271855,China_fulgens,,1,Moderate
,3599,90.74733082,Bhutan,IUCN VI,0,Moderate,,,,,3599,90.74733082,Bhutan,IUCN VI,0,Moderate
,4980,86.42248171,China_fulgens,,0,Moderate,,,,,4980,86.42248171,China_fulgens,,0,Moderate
0.03264095,1929,98.63435935,Burma,,1,Moderate,,,,0.03264095,1929,98.63435935,Burma,,1,Moderate
,3153,99.25635285,China_fulgens,,0,Moderate,,,,,3153,99.25635285,China_fulgens,,0,Moderate
0,2767,98.49664761,Burma,,1,Moderate,,,,0,2767,98.49664761,Burma,,1,Moderate
0.00310559,1960,98.39235321,China_fulgens,,1,Low,,,,0.00310559,1960,98.39235321,China_fulgens,,1,Low
,5640,93.69102017,China_fulgens,,0,Low,,,,,5640,93.69102017,China_fulgens,,0,Low
0,2128,83.72187647,Nepal,,1,Moderate,,,,0,2128,83.72187647,Nepal,,1,Moderate
0,1958,98.15331151,Burma,,1,Moderate,,,,0,1958,98.15331151,Burma,,1,Moderate
0,2506,86.4133189,Nepal,,1,Core,,,,0,2506,86.4133189,Nepal,,1,Core
0.010582011,2565,82.5608938,Nepal,,1,Low,,,,0.010582011,2565,82.5608938,Nepal,,1,Low
,3713,97.91076639,Burma,IUCN II,0,Low,,,,,3713,97.91076639,Burma,IUCN II,0,Low
0,1661,104.2697606,china_styani,,1,Low,,,,0,1661,104.2697606,china_styani,,1,Low
0,2914,86.93236547,Nepal,,1,Core,,,,0,2914,86.93236547,Nepal,,1,Core
0.021276596,3315,88.42590446,India,,1,Moderate,,,,0.021276596,3315,88.42590446,India,,1,Moderate
0.10206422,3040,89.54888839,Bhutan,,1,Low,,,,0.10206422,3040,89.54888839,Bhutan,,1,Low
,3877,95.74241295,China_fulgens,,0,Low,,,,,3877,95.74241295,China_fulgens,,0,Low
,978,98.86235177,China_fulgens,,0,Low,,,,,978,98.86235177,China_fulgens,,0,Low
,4141,98.45487595,China_fulgens,,0,Moderate,,,,,4141,98.45487595,China_fulgens,,0,Moderate
0.012658228,2340,102.933876,china_styani,,1,Core,,,,0.012658228,2340,102.933876,china_styani,,1,Core
,3246,97.6013866,Burma,IUCN II,0,Low,,,,,3246,97.6013866,Burma,IUCN II,0,Low
0,2418,93.48755176,India,,1,Core,,,,0,2418,93.48755176,India,,1,Core
0.118181818,785,90.9817911,India,,1,Moderate,,,,0.118181818,785,90.9817911,India,,1,Moderate
,3148,97.35857198,China_fulgens,,0,Low,,,,,3148,97.35857198,China_fulgens,,0,Low
0,3025,92.59363822,India,,1,Core,,,,0,3025,92.59363822,India,,1,Core
,3336,98.52144112,China_fulgens,,0,Low,,,,,3336,98.52144112,China_fulgens,,0,Low
0,1029,97.50921945,Burma,IUCN IV,1,Low,,,,0,1029,97.50921945,Burma,IUCN IV,1,Low
,4674,97.1338135,China_fulgens,,0,Low,,,,,4674,97.1338135,China_fulgens,,0,Low
,2353,82.54445463,Nepal,,0,Low,,,,,2353,82.54445463,Nepal,,0,Low
0.013245033,3434,90.04691439,Bhutan,IUCN II,1,Low,,,,0.013245033,3434,90.04691439,Bhutan,IUCN II,1,Low
,3736,85.23724453,China_fulgens,,0,Low,,,,,3736,85.23724453,China_fulgens,,0,Low
0,2814,100.1672445,China_fulgens,,1,Low,,,,0,2814,100.1672445,China_fulgens,,1,Low
0.001895735,1998,97.98891982,,,1,Moderate,,,,0.001895735,1998,97.98891982,,,1,Moderate
,1648,95.12419237,China_fulgens,,0,Low,,,,,1648,95.12419237,China_fulgens,,0,Low
0.001992032,3108,103.2734391,china_styani,,1,Moderate,,,,0.001992032,3108,103.2734391,china_styani,,1,Moderate
,4620,97.8601014,China_fulgens,,0,Low,,,,,4620,97.8601014,China_fulgens,,0,Low
0,611,104.1665442,china_styani,,1,Low,,,,0,611,104.1665442,china_styani,,1,Low
0,3764,99.74279058,China_fulgens,,1,Low,,,,0,3764,99.74279058,China_fulgens,,1,Low
0.00203666,2067,103.8124283,china_styani,,1,Low,,,,0.00203666,2067,103.8124283,china_styani,,1,Low
,4672,93.17628551,China_fulgens,,0,Low,,,,,4672,93.17628551,China_fulgens,,0,Low
0,2649,81.7348929,Nepal,,1,Moderate,,,,0,2649,81.7348929,Nepal,,1,Moderate
0,3183,102.4671113,china_styani,,1,Moderate,,,,0,3183,102.4671113,china_styani,,1,Moderate
0,3929,99.23856621,China_fulgens,,1,Low,,,,0,3929,99.23856621,China_fulgens,,1,Low
0,2927,98.8308209,China_fulgens,,1,Low,,,,0,2927,98.8308209,China_fulgens,,1,Low
,2932,100.3898471,China_fulgens,,0,Low,,,,,2932,100.3898471,China_fulgens,,0,Low
,4176,92.85370049,India,,0,Low,,,,,4176,92.85370049,India,,0,Low
,2180,82.85275644,Nepal,,0,Moderate,,,,,2180,82.85275644,Nepal,,0,Moderate
0.270642202,2106,98.38453787,China_fulgens,,1,Low,,,,0.270642202,2106,98.38453787,China_fulgens,,1,Low
0.031128405,2618,82.84682755,Nepal,IUCN VI,1,Low,,,,0.031128405,2618,82.84682755,Nepal,IUCN VI,1,Low
,3919,81.62089669,Nepal,,0,Moderate,,,,,3919,81.62089669,Nepal,,0,Moderate
0,2512,98.81303426,China_fulgens,,1,Moderate,,,,0,2512,98.81303426,China_fulgens,,1,Moderate
0.00976801,2596,100.2893256,China_fulgens,,1,Low,,,,0.00976801,2596,100.2893256,China_fulgens,,1,Low
0,1491,103.4478021,china_styani,,1,Low,,,,0,1491,103.4478021,china_styani,,1,Low
,2406,83.64345355,Nepal,,0,Low,,,,,2406,83.64345355,Nepal,,0,Low
0.008683068,3147,82.00654344,Nepal,,1,Low,,,,0.008683068,3147,82.00654344,Nepal,,1,Low
0,3825,98.59285718,China_fulgens,,1,Core,,,,0,3825,98.59285718,China_fulgens,,1,Core
0.001027749,2823,102.6743527,china_styani,,1,Core,,,,0.001027749,2823,102.6743527,china_styani,,1,Core
,3969,102.7371449,china_styani,,0,Low,,,,,3969,102.7371449,china_styani,,0,Low
0,2843,98.49637812,Burma,,1,Moderate,,,,0,2843,98.49637812,Burma,,1,Moderate
,4784,93.65679436,China_fulgens,,0,Low,,,,,4784,93.65679436,China_fulgens,,0,Low
,2923,99.61774509,China_fulgens,,0,Low,,,,,2923,99.61774509,China_fulgens,,0,Low
0,2749,102.7821505,china_styani,,1,Core,,,,0,2749,102.7821505,china_styani,,1,Core
0.084615385,1758,98.90870483,China_fulgens,,1,Moderate,,,,0.084615385,1758,98.90870483,China_fulgens,,1,Moderate
0,2263,102.1124565,china_styani,,1,Moderate,,,,0,2263,102.1124565,china_styani,,1,Moderate
,3645,82.31322828,Nepal,,0,Low,,,,,3645,82.31322828,Nepal,,0,Low
0,3490,85.99560229,China_fulgens,,1,Core,,,,0,3490,85.99560229,China_fulgens,,1,Core
0,4288,98.51470375,China_fulgens,,1,Low,,,,0,4288,98.51470375,China_fulgens,,1,Low
,2527,94.44479652,India,,0,Low,,,,,2527,94.44479652,India,,0,Low
,1528,98.82597,China_fulgens,,0,Low,,,,,1528,98.82597,China_fulgens,,0,Low
0,2367,82.31161131,Nepal,,1,Low,,,,0,2367,82.31161131,Nepal,,1,Low
,4394,98.52413606,China_fulgens,,0,Low,,,,,4394,98.52413606,China_fulgens,,0,Low
0.139765555,1931,104.2153227,china_styani,,1,Low,,,,0.139765555,1931,104.2153227,china_styani,,1,Low
,4544,97.42298119,China_fulgens,,0,Low,,,,,4544,97.42298119,China_fulgens,,0,Low
,3936,96.43339707,India,,0,Low,,,,,3936,96.43339707,India,,0,Low
,2657,95.50148479,China_fulgens,,0,Low,,,,,2657,95.50148479,China_fulgens,,0,Low
0.029411765,1753,100.1699395,China_fulgens,,1,Low,,,,0.029411765,1753,100.1699395,China_fulgens,,1,Low
0,4000,94.57604039,China_fulgens,,1,Low,,,,0,4000,94.57604039,China_fulgens,,1,Low
0.002118644,3033,88.74417756,India,,1,Moderate,,,,0.002118644,3033,88.74417756,India,,1,Moderate
0.033029613,1363,103.2101079,china_styani,,1,Low,,,,0.033029613,1363,103.2101079,china_styani,,1,Low
0.07460733,2564,99.71907505,China_fulgens,,1,Low,,,,0.07460733,2564,99.71907505,China_fulgens,,1,Low
,2868,96.70127469,China_fulgens,,0,Low,,,,,2868,96.70127469,China_fulgens,,0,Low
0,1697,89.91405356,Bhutan,,1,Low,,,,0,1697,89.91405356,Bhutan,,1,Low
0.056410256,3374,100.9361126,China_fulgens,,1,Low,,,,0.056410256,3374,100.9361126,China_fulgens,,1,Low
0,3680,93.67916241,China_fulgens,,1,Low,,,,0,3680,93.67916241,China_fulgens,,1,Low
,3842,98.82327505,China_fulgens,,0,Low,,,,,3842,98.82327505,China_fulgens,,0,Low
,2830,98.86477722,China_fulgens,,0,Moderate,,,,,2830,98.86477722,China_fulgens,,0,Moderate
0.001607717,3759,93.81444869,China_fulgens,,1,Low,,,,0.001607717,3759,93.81444869,China_fulgens,,1,Low
,4529,96.58377505,China_fulgens,,0,Low,,,,,4529,96.58377505,China_fulgens,,0,Low
0,1267,96.54308137,Burma,IUCN IV,1,Low,,,,0,1267,96.54308137,Burma,IUCN IV,1,Low
0,2607,98.5718366,Burma,,1,Moderate,,,,0,2607,98.5718366,Burma,,1,Moderate
0,3338,90.91657341,Bhutan,,1,Core,,,,0,3338,90.91657341,Bhutan,,1,Core
0,2416,88.07151908,India,,1,Core,,,,0,2416,88.07151908,India,,1,Core
,4203,85.11516348,Nepal,IUCN VI,0,Moderate,,,,,4203,85.11516348,Nepal,IUCN VI,0,Moderate
,2388,98.18511187,China_fulgens,,0,Low,,,,,2388,98.18511187,China_fulgens,,0,Low
,3845,98.19643065,China_fulgens,,0,Moderate,,,,,3845,98.19643065,China_fulgens,,0,Moderate
0,2414,102.2313036,china_styani,,1,Low,,,,0,2414,102.2313036,china_styani,,1,Low
,4513,98.10614996,China_fulgens,,0,Low,,,,,4513,98.10614996,China_fulgens,,0,Low
0,4125,100.1475714,China_fulgens,,1,Low,,,,0,4125,100.1475714,China_fulgens,,1,Low
0.184912603,2588,103.4631633,china_styani,,1,Moderate,,,,0.184912603,2588,103.4631633,china_styani,,1,Moderate
9.07E-04,2666,103.3510536,china_styani,,1,Moderate,,,,0.000906618,2666,103.3510536,china_styani,,1,Moderate
0.001848429,3311,91.37282775,Bhutan,IUCN IV,1,Core,,,,0.001848429,3311,91.37282775,Bhutan,IUCN IV,1,Core
,2810,82.64605409,Nepal,,0,Moderate,,,,,2810,82.64605409,Nepal,,0,Moderate
0,2716,96.71501891,China_fulgens,,1,Low,,,,0,2716,96.71501891,China_fulgens,,1,Low
0,2082,98.10156855,Burma,IUCN IV,1,Low,,,,0,2082,98.10156855,Burma,IUCN IV,1,Low
,3288,99.01677216,China_fulgens,,0,Moderate,,,,,3288,99.01677216,China_fulgens,,0,Moderate
,3598,99.24557307,China_fulgens,,0,Low,,,,,3598,99.24557307,China_fulgens,,0,Low
,4625,100.1648191,China_fulgens,,0,Moderate,,,,,4625,100.1648191,China_fulgens,,0,Moderate
0,3400,99.81366765,China_fulgens,,1,Low,,,,0,3400,99.81366765,China_fulgens,,1,Low
0,2162,93.23449634,India,,1,Low,,,,0,2162,93.23449634,India,,1,Low
0,2886,91.03784598,Bhutan,IUCN II,1,Moderate,,,,0,2886,91.03784598,Bhutan,IUCN II,1,Moderate
0.001808318,2499,103.1607904,china_styani,,1,Low,,,,0.001808318,2499,103.1607904,china_styani,,1,Low
0.023255814,2822,99.07121007,China_fulgens,,1,Low,,,,0.023255814,2822,99.07121007,China_fulgens,,1,Low
0.016049383,3169,103.2912258,china_styani,,1,Moderate,,,,0.016049383,3169,103.2912258,china_styani,,1,Moderate
0,3905,94.6051458,China_fulgens,,1,Low,,,,0,3905,94.6051458,China_fulgens,,1,Low
,1930,85.49649832,Nepal,,0,Moderate,,,,,1930,85.49649832,Nepal,,0,Moderate
0,3632,103.3057785,china_styani,,1,Low,,,,0,3632,103.3057785,china_styani,,1,Low
0.010928962,3566,86.68874236,Nepal,IUCN VI,1,Core,,,,0.010928962,3566,86.68874236,Nepal,IUCN VI,1,Core
0.038986355,3480,94.23539923,China_fulgens,,1,Low,,,,0.038986355,3480,94.23539923,China_fulgens,,1,Low
0.006355932,2608,102.3145774,china_styani,,1,Moderate,,,,0.006355932,2608,102.3145774,china_styani,,1,Moderate
0.20678685,3550,86.02174326,Nepal,IUCN VI,1,Core,,,,0.20678685,3550,86.02174326,Nepal,IUCN VI,1,Core
,1974,102.0814646,china_styani,,0,Moderate,,,,,1974,102.0814646,china_styani,,0,Moderate
0,2269,87.00782395,Nepal,,1,Core,,,,0,2269,87.00782395,Nepal,,1,Core
,1965,93.8141792,India,,0,Moderate,,,,,1965,93.8141792,India,,0,Moderate
0.07309322,3666,99.79884545,China_fulgens,,1,Low,,,,0.07309322,3666,99.79884545,China_fulgens,,1,Low
0,2395,98.25464148,Burma,IUCN IV,1,Moderate,,,,0,2395,98.25464148,Burma,IUCN IV,1,Moderate
,4201,96.53849996,China_fulgens,,0,Low,,,,,4201,96.53849996,China_fulgens,,0,Low
0.059099437,805,90.97235879,India,,1,Moderate,,,,0.059099437,805,90.97235879,India,,1,Moderate
,2589,103.5380828,china_styani,,0,Low,,,,,2589,103.5380828,china_styani,,0,Low
0,2539,97.72050321,Burma,IUCN II,1,Low,,,,0,2539,97.72050321,Burma,IUCN II,1,Low
0,2828,99.08791873,China_fulgens,,1,Low,,,,0,2828,99.08791873,China_fulgens,,1,Low
0,2921,81.61739326,Nepal,,1,Moderate,,,,0,2921,81.61739326,Nepal,,1,Moderate
,4131,84.72331835,Nepal,IUCN VI,0,Low,,,,,4131,84.72331835,Nepal,IUCN VI,0,Low
,3230,87.45060355,Nepal,,0,Core,,,,,3230,87.45060355,Nepal,,0,Core
,3549,99.47679942,China_fulgens,,0,Low,,,,,3549,99.47679942,China_fulgens,,0,Low
,2913,103.8372218,china_styani,,0,Low,,,,,2913,103.8372218,china_styani,,0,Low
0.082208589,2108,99.74440754,China_fulgens,,1,Low,,,,0.082208589,2108,99.74440754,China_fulgens,,1,Low
0.001838235,1465,98.50904436,Burma,,1,Moderate,,,,0.001838235,1465,98.50904436,Burma,,1,Moderate
0.00105042,3433,103.0772471,china_styani,,1,Moderate,,,,0.00105042,3433,103.0772471,china_styani,,1,Moderate
,3726,100.668774,China_fulgens,,0,Low,,,,,3726,100.668774,China_fulgens,,0,Low
,2416,100.593585,China_fulgens,,0,Low,,,,,2416,100.593585,China_fulgens,,0,Low
,3423,98.44301819,China_fulgens,,0,Low,,,,,3423,98.44301819,China_fulgens,,0,Low
0.002120891,2040,96.04262992,India,,1,Low,,,,0.002120891,2040,96.04262992,India,,1,Low
,3611,90.94487035,China_fulgens,,0,Low,,,,,3611,90.94487035,China_fulgens,,0,Low
,1837,86.30713803,Nepal,IUCN VI,0,Moderate,,,,,1837,86.30713803,Nepal,IUCN VI,0,Moderate
0,2799,81.38481943,Nepal,,1,Moderate,,,,0,2799,81.38481943,Nepal,,1,Moderate
0,2314,102.6150639,china_styani,,1,Moderate,,,,0,2314,102.6150639,china_styani,,1,Moderate
0,3838,98.76856765,China_fulgens,,1,Moderate,,,,0,3838,98.76856765,China_fulgens,,1,Moderate
0.006499536,1085,104.177324,china_styani,,1,Low,,,,0.006499536,1085,104.177324,china_styani,,1,Low
,3204,81.79337322,Nepal,,0,Moderate,,,,,3204,81.79337322,Nepal,,0,Moderate
,4033,99.55360538,China_fulgens,,0,Moderate,,,,,4033,99.55360538,China_fulgens,,0,Moderate
,3025,103.1920518,china_styani,,0,Moderate,,,,,3025,103.1920518,china_styani,,0,Moderate
,3478,95.5758653,China_fulgens,,0,Low,,,,,3478,95.5758653,China_fulgens,,0,Low
,2563,99.09654256,China_fulgens,,0,Low,,,,,2563,99.09654256,China_fulgens,,0,Low
0,3975,94.72264544,China_fulgens,,1,Low,,,,0,3975,94.72264544,China_fulgens,,1,Low
0.002047083,3527,94.25345537,China_fulgens,,1,Low,,,,0.002047083,3527,94.25345537,China_fulgens,,1,Low
,2217,81.92407809,Nepal,,0,Moderate,,,,,2217,81.92407809,Nepal,,0,Moderate
0,2287,88.23052088,India,IUCN II,1,Core,,,,0,2287,88.23052088,India,IUCN II,1,Core
0.008122744,1589,103.303353,china_styani,,1,Low,,,,0.008122744,1589,103.303353,china_styani,,1,Low
9.75E-04,2666,103.5246081,china_styani,,1,Moderate,,,,0.000974659,2666,103.5246081,china_styani,,1,Moderate
,3002,86.83534742,Nepal,IUCN VI,0,Core,,,,,3002,86.83534742,Nepal,IUCN VI,0,Core
0.011019284,2101,85.57465175,Nepal,IUCN VI,1,Core,,,,0.011019284,2101,85.57465175,Nepal,IUCN VI,1,Core
0.006475486,2683,103.5847054,china_styani,,1,Moderate,,,,0.006475486,2683,103.5847054,china_styani,,1,Moderate
0,2511,103.0387094,china_styani,,1,Moderate,,,,0,2511,103.0387094,china_styani,,1,Moderate
0,2867,98.32444057,Burma,,1,Core,,,,0,2867,98.32444057,Burma,,1,Core
0.014242116,3646,99.95434383,China_fulgens,,1,Moderate,,,,0.014242116,3646,99.95434383,China_fulgens,,1,Moderate
0,3457,93.28300537,India,,1,Low,,,,0,3457,93.28300537,India,,1,Low
0,2990,102.2612175,china_styani,,1,Moderate,,,,0,2990,102.2612175,china_styani,,1,Moderate
0.515398551,1023,91.1310911,India,,1,Low,,,,0.515398551,1023,91.1310911,India,,1,Low
,4371,100.0281853,China_fulgens,,0,Low,,,,,4371,100.0281853,China_fulgens,,0,Low
,3558,93.50237396,China_fulgens,,0,Low,,,,,3558,93.50237396,China_fulgens,,0,Low
0.010123735,2038,96.59671079,India,,1,Moderate,,,,0.010123735,2038,96.59671079,India,,1,Moderate
0,2969,102.332903,china_styani,,1,Moderate,,,,0,2969,102.332903,china_styani,,1,Moderate
0,2556,92.91487576,India,,1,Core,,,,0,2556,92.91487576,India,,1,Core
0,4381,98.27754852,China_fulgens,,1,Low,,,,0,4381,98.27754852,China_fulgens,,1,Low
0.375,2936,100.5666355,China_fulgens,,1,Moderate,,,,0.375,2936,100.5666355,China_fulgens,,1,Moderate
0.018348624,1690,103.1079695,china_styani,,1,Moderate,,,,0.018348624,1690,103.1079695,china_styani,,1,Moderate
,3747,98.67720899,China_fulgens,,0,Low,,,,,3747,98.67720899,China_fulgens,,0,Low
0,3837,93.5802579,China_fulgens,,1,Low,,,,0,3837,93.5802579,China_fulgens,,1,Low
,3112,99.04803354,China_fulgens,,0,Low,,,,,3112,99.04803354,China_fulgens,,0,Low
,4757,93.59319364,China_fulgens,,0,Low,,,,,4757,93.59319364,China_fulgens,,0,Low
0,2285,98.71520772,China_fulgens,,1,Low,,,,0,2285,98.71520772,China_fulgens,,1,Low
,4585,94.08609923,India,,0,Moderate,,,,,4585,94.08609923,India,,0,Moderate
0.005257624,3680,103.0276601,china_styani,,1,Moderate,,,,0.005257624,3680,103.0276601,china_styani,,1,Moderate
0,1642,93.34822306,India,,1,Core,,,,0,1642,93.34822306,India,,1,Core
,3374,82.40054452,Nepal,,0,Low,,,,,3374,82.40054452,Nepal,,0,Low
0,3490,98.44328769,China_fulgens,,1,Moderate,,,,0,3490,98.44328769,China_fulgens,,1,Moderate
,4461,96.2975718,India,,0,Low,,,,,4461,96.2975718,India,,0,Low
0.00181653,1368,104.1298929,china_styani,,1,Low,,,,0.00181653,1368,104.1298929,china_styani,,1,Low
0.013157895,2861,82.00573495,Nepal,,1,Low,,,,0.013157895,2861,82.00573495,Nepal,,1,Low
0.088323353,3272,85.92499471,Nepal,IUCN VI,1,Core,,,,0.088323353,3272,85.92499471,Nepal,IUCN VI,1,Core
,5065,96.93923841,China_fulgens,,0,Low,,,,,5065,96.93923841,China_fulgens,,0,Low
,2911,99.82768137,China_fulgens,,0,Moderate,,,,,2911,99.82768137,China_fulgens,,0,Moderate
0.002777778,3243,99.89774996,China_fulgens,,1,Moderate,,,,0.002777778,3243,99.89774996,China_fulgens,,1,Moderate
0.014340344,643,91.55096367,India,,1,Core,,,,0.014340344,643,91.55096367,India,,1,Core
,4394,91.21463443,China_fulgens,,0,Low,,,,,4394,91.21463443,China_fulgens,,0,Low
,4325,98.13687234,China_fulgens,,0,Low,,,,,4325,98.13687234,China_fulgens,,0,Low
0,1497,88.14589958,India,,1,Core,,,,0,1497,88.14589958,India,,1,Core
0,1728,98.12474509,Burma,IUCN IV,1,Low,,,,0,1728,98.12474509,Burma,IUCN IV,1,Low
0.095490716,1347,91.26799435,India,,1,Moderate,,,,0.095490716,1347,91.26799435,India,,1,Moderate
,3868,92.07863407,India,,0,Moderate,,,,,3868,92.07863407,India,,0,Moderate
0.073940487,2055,103.4230086,china_styani,,1,Moderate,,,,0.073940487,2055,103.4230086,china_styani,,1,Moderate
0,3485,97.38094003,China_fulgens,,1,Low,,,,0,3485,97.38094003,China_fulgens,,1,Low
0,2478,98.80414094,China_fulgens,,1,Low,,,,0,2478,98.80414094,China_fulgens,,1,Low
0.005540166,2562,102.4504027,china_styani,,1,Moderate,,,,0.005540166,2562,102.4504027,china_styani,,1,Moderate
9.31E-04,2631,92.23062901,India,,1,Moderate,,,,0.000931099,2631,92.23062901,India,,1,Moderate
,2023,100.3833792,China_fulgens,,0,Low,,,,,2023,100.3833792,China_fulgens,,0,Low
,1756,84.89417792,Nepal,,0,Low,,,,,1756,84.89417792,Nepal,,0,Low
0,2293,81.82706004,Nepal,,1,Low,,,,0,2293,81.82706004,Nepal,,1,Low
,3537,102.1108395,china_styani,,0,Moderate,,,,,3537,102.1108395,china_styani,,0,Moderate
,2072,102.9406133,china_styani,,0,Low,,,,,2072,102.9406133,china_styani,,0,Low
0.010218978,3708,99.19383011,China_fulgens,,1,Low,,,,0.010218978,3708,99.19383011,China_fulgens,,1,Low
0,3662,98.54946855,China_fulgens,,1,Core,,,,0,3662,98.54946855,China_fulgens,,1,Core
0.035305344,1587,103.627555,china_styani,,1,Low,,,,0.035305344,1587,103.627555,china_styani,,1,Low
,3244,97.5218857,China_fulgens,,0,Low,,,,,3244,97.5218857,China_fulgens,,0,Low
,4495,97.43349148,China_fulgens,,0,Low,,,,,4495,97.43349148,China_fulgens,,0,Low
0,3932,99.89667198,China_fulgens,,1,Low,,,,0,3932,99.89667198,China_fulgens,,1,Low
0,2289,90.01834796,Bhutan,,1,Moderate,,,,0,2289,90.01834796,Bhutan,,1,Moderate
0.002192982,4349,94.10550284,China_fulgens,,1,Low,,,,0.002192982,4349,94.10550284,China_fulgens,,1,Low
0,2575,93.69748804,India,,1,Moderate,,,,0,2575,93.69748804,India,,1,Moderate
0,601,94.90644075,India,,1,Low,,,,0,601,94.90644075,India,,1,Low
0,2026,82.44689759,Nepal,,1,Low,,,,0,2026,82.44689759,Nepal,,1,Low
,4592,82.82284254,Nepal,IUCN VI,0,Low,,,,,4592,82.82284254,Nepal,IUCN VI,0,Low
,2444,98.4624218,China_fulgens,,0,Low,,,,,2444,98.4624218,China_fulgens,,0,Low
,3746,85.25907359,Nepal,,0,Moderate,,,,,3746,85.25907359,Nepal,,0,Moderate
0,2055,97.02466819,Burma,IUCN IV,1,Low,,,,0,2055,97.02466819,Burma,IUCN IV,1,Low
0,2918,100.8275063,China_fulgens,,1,Low,,,,0,2918,100.8275063,China_fulgens,,1,Low
,3853,81.59152178,Nepal,,0,Moderate,,,,,3853,81.59152178,Nepal,,0,Moderate
,4437,94.26908606,China_fulgens,,0,Low,,,,,4437,94.26908606,China_fulgens,,0,Low
,3397,99.90610429,China_fulgens,,0,Low,,,,,3397,99.90610429,China_fulgens,,0,Low
0.051522248,1423,99.33127234,China_fulgens,,1,Low,,,,0.051522248,1423,99.33127234,China_fulgens,,1,Low
0.001022495,2834,95.59149598,China_fulgens,,1,Low,,,,0.001022495,2834,95.59149598,China_fulgens,,1,Low
,2927,94.45234237,China_fulgens,,0,Low,,,,,2927,94.45234237,China_fulgens,,0,Low
0,2783,102.7988592,china_styani,,1,Low,,,,0,2783,102.7988592,china_styani,,1,Low
0,4170,89.78496565,Bhutan,IUCN II,1,Low,,,,0,4170,89.78496565,Bhutan,IUCN II,1,Low
0,2672,94.45530681,India,,1,Low,,,,0,2672,94.45530681,India,,1,Low
,2474,94.84472649,India,,0,Low,,,,,2474,94.84472649,India,,0,Low
0.001076426,2321,97.16588335,China_fulgens,,1,Low,,,,0.001076426,2321,97.16588335,China_fulgens,,1,Low
0.003024194,3440,103.2704747,china_styani,,1,Moderate,,,,0.003024194,3440,103.2704747,china_styani,,1,Moderate
0.024096386,3996,90.25146078,Bhutan,IUCN II,1,Moderate,,,,0.024096386,3996,90.25146078,Bhutan,IUCN II,1,Moderate
0,3458,99.82256097,China_fulgens,,1,Low,,,,0,3458,99.82256097,China_fulgens,,1,Low
0,4242,97.28877288,China_fulgens,,1,Low,,,,0,4242,97.28877288,China_fulgens,,1,Low
0,3088,94.36852956,India,,1,Low,,,,0,3088,94.36852956,India,,1,Low
,3614,98.51847668,China_fulgens,,0,Low,,,,,3614,98.51847668,China_fulgens,,0,Low
,3808,95.60119779,China_fulgens,,0,Low,,,,,3808,95.60119779,China_fulgens,,0,Low
,4275,102.2596005,china_styani,,0,Moderate,,,,,4275,102.2596005,china_styani,,0,Moderate
0,3183,102.9815765,china_styani,,1,Moderate,,,,0,3183,102.9815765,china_styani,,1,Moderate
0,3394,98.58638931,China_fulgens,,1,Core,,,,0,3394,98.58638931,China_fulgens,,1,Core
,3579,82.95112196,Nepal,,0,Low,,,,,3579,82.95112196,Nepal,,0,Low
0,2588,103.9830184,china_styani,,1,Low,,,,0,2588,103.9830184,china_styani,,1,Low
,4373,94.8891931,China_fulgens,,0,Low,,,,,4373,94.8891931,China_fulgens,,0,Low
0.092735703,3336,94.02842739,China_fulgens,,1,Moderate,,,,0.092735703,3336,94.02842739,China_fulgens,,1,Moderate
