loss_mean,elevation,longtitude,country,iucn,over_20_pc_canopy_cover,habitat_class
,2350,87,Nepal,,0,Core
,1824,99,China_fulgens,,0,Moderate
0,4285,99,China_fulgens,,1,Low
0.004366812,3727,82,Nepal,,1,Moderate
,3475,100,China_fulgens,,0,Low
0,3128,90,Bhutan,,1,Moderate
0.006596306,2314,88,Nepal,IUCN VI,1,Core
,3948,98,China_fulgens,,0,Low
0,1846,97,Burma,IUCN IV,1,Low
0,2973,103,china_styani,,1,Core
0,3311,102,china_styani,,1,Moderate
,3997,94,India,,0,Moderate
0,2634,100,China_fulgens,,1,Low
,4340,91,China_fulgens,,0,Low
0,2304,90,Bhutan,,1,Low
9.02E-04,1219,98,Burma,IUCN IV,1,Moderate
0,2613,100,China_fulgens,,1,Low
,3697,95,India,,0,Moderate
,4832,97,China_fulgens,,0,Low
,2316,82,Nepal,,0,Moderate
9.51E-04,3851,99,China_fulgens,,1,Low
0.020739405,2300,99,Burma,,1,Moderate
0.024547804,3509,102,china_styani,,1,Moderate
0,2064,102,china_styani,,1,Moderate
,3034,88,Nepal,,0,Core
0,2494,93,India,,1,Core
0,2381,95,China_fulgens,,1,Low
9.02E-04,1745,98,Burma,,1,Core
0.019271949,3015,101,China_fulgens,,1,Low
0.002057613,3040,100,China_fulgens,,1,Low
0.002306805,2341,82,Nepal,,1,Low
0.060693642,3867,92,India,,1,Moderate
0.033532934,2575,100,China_fulgens,,1,Moderate
0,4105,95,China_fulgens,,1,Core
,3263,97,China_fulgens,,0,Low
,3739,86,Nepal,IUCN VI,0,Moderate
,1430,103,china_styani,,0,Moderate
,2052,100,China_fulgens,,0,Moderate
,3234,99,China_fulgens,,0,Low
0,2520,92,India,,1,Moderate
0.001814882,2466,90,Bhutan,,1,Low
0,3490,96,China_fulgens,,1,Low
,4576,94,China_fulgens,,0,Low
0.020746888,3409,102,china_styani,,1,Low
0,1893,92,India,,1,Low
,1542,99,,,0,Low
,3623,95,China_fulgens,,0,Low
0,1826,97,Burma,IUCN IV,1,Moderate
0.177944862,1246,92,India,,1,Low
0,2193,82,Nepal,,1,Moderate
0.02800659,2535,89,Bhutan,,1,Low
0,2947,92,Bhutan,,1,Moderate
,5639,95,China_fulgens,,0,Low
0,3573,99,China_fulgens,,1,Low
0,2522,90,Bhutan,,1,Low
0,1279,97,Burma,IUCN IV,1,Low
,1838,103,china_styani,,0,Moderate
0.018442623,2420,98,China_fulgens,,1,Moderate
0,3256,96,India,,1,Low
0.00968523,2952,103,china_styani,,1,Moderate
,3941,87,China_fulgens,,0,Low
0.002717391,2529,103,china_styani,,1,Moderate
0,2467,101,China_fulgens,,1,Low
9.48E-04,2046,92,India,IUCN IV,1,Low
,4548,98,China_fulgens,,0,Low
9.84E-04,1014,89,Bhutan,,1,Low
0.001329787,2714,90,Bhutan,IUCN VI,1,Moderate
0.002430134,2141,102,china_styani,,1,Low
0,2601,88,India,,1,Core
0.005571031,1679,105,china_styani,,1,Low
0.001666667,3760,95,China_fulgens,,1,Low
,2984,89,Bhutan,,0,Low
0.050704225,4080,90,Bhutan,IUCN II,1,Moderate
,3594,85,Nepal,,0,Moderate
,3837,95,China_fulgens,,0,Low
,2003,100,China_fulgens,,0,Moderate
0,2919,99,China_fulgens,,1,Moderate
0,2767,93,India,,1,Low
0,1942,99,,,1,Low
,3916,96,India,,0,Low
0,3545,95,China_fulgens,,1,Low
0,3913,102,china_styani,,1,Low
0.001930502,3419,92,India,,1,Moderate
,4457,96,China_fulgensIndia,,0,Low
0,3446,95,India,,1,Low
,2308,83,Nepal,,0,Low
0,2543,93,India,,1,Low
0.001215067,1784,87,Nepal,,1,ModerateCore
,1683,99,China_fulgens,,0,Low
0,3114,101,China_fulgens,,1,Low
,4210,93,India,,0,Low
0,4070,99,China_fulgens,,1,Low
,2813,99,Burma,,0,Low
0.052453469,2742,100,China_fulgens,,1,Low
0,2754,96,India,,1,Low
0,1131,83,Nepal,,1,Low
,3368,100,China_fulgens,,0,Low
9.17E-04,2912,90,Bhutan,,1,Moderate
0,2063,99,China_fulgens,,1,Moderate
0,2830,102,china_styani,,1,Moderate
0,3632,102,china_styani,,1,Moderate
0.011968085,3017,90,Bhutan,IUCN II,1,Low
0.001806685,2437,102,china_styani,,1,Moderate
0,3937,102,china_styani,,1,Low
0,3490,82,Nepal,IUCN VI,1,Moderate
0,3278,88,Nepal,,1,Core
0,2203,103,china_styani,,1,Low
,3823,102,china_styani,,0,Moderate
,3943,96,China_fulgens,,0,Low
,4773,99,China_fulgens,,0,Low
,4655,98,China_fulgens,,0,Low
0,1667,97,Burma,IUCN IV,1,Low
0.001860465,2417,103,china_styani,,1,ModerateCore
0.055214724,3371,95,China_fulgens,,1,Low
,3581,85,China_fulgens,,0,Core
0,3765,102,china_styani,,1,Low
0.007722008,2883,91,Bhutan,IUCN II,1,Core
,4020,93,China_fulgens,,0,Low
0.0016,1506,99,China_fulgens,,1,Low
0.012987013,1370,90,Bhutan,IUCN II,1,Moderate
0,3011,102,china_styani,,1,Core
,2881,102,china_styani,,0,Low
,3291,97,China_fulgens,,0,Low
,3089,103,china_styani,,0,Low
0,3537,102,china_styani,,1,Moderate
,3890,96,China_fulgens,,0,Low
0,3810,100,China_fulgens,,1,Low
0,2993,91,Bhutan,IUCN IV,1,Moderate
0.021943574,3334,82,Nepal,,1,Low
,3121,102,china_styani,,0,Low
,4233,102,china_styani,,0,Moderate
0,3919,100,China_fulgens,,1,Moderate
,2956,94,China_fulgens,,0,Low
,3125,97,India,,0,Core
,4688,97,China_fulgens,,0,Low
,3959,95,China_fulgens,,0,Low
0.003480278,2511,103,china_styani,,1,Moderate
,3315,84,Nepal,IUCN VI,0,Moderate
0,2475,93,India,,1,Core
0.075298439,2061,102,china_styani,,1,Moderate
,3527,87,Nepal,,0,Moderate
0,2633,99,China_fulgens,,1,Low
,4260,95,China_fulgens,,0,Low
,3580,93,China_fulgens,,0,Low
0.004470939,1475,91,India,,1,Moderate
9.83E-04,3803,99,China_fulgens,,1,Low
0,1904,87,Nepal,,1,Moderate
0,1772,98,Burma,IUCN IV,1,Low
0.002840909,1713,82,Nepal,,1,Moderate
0.056466302,2068,91,Bhutan,,1,Low
,4923,96,China_fulgens,,0,Low
,4747,94,China_fulgens,,0,Moderate
0.165605096,3592,82,Nepal,,1,Low
0,3144,102,china_styani,,1,Moderate
,4673,95,China_fulgens,,0,Low
0.003917728,2296,90,Bhutan,,1,Moderate
,3678,84,Nepal,IUCN VI,0,Low
,4013,95,India,,0,Low
0,1975,97,Burma,IUCN IV,1,Low
0,2512,90,Bhutan,,1,Moderate
0,1849,103,china_styani,,1,Low
0,1270,97,Burma,IUCN IV,1,Moderate
0,3832,103,china_styani,,1,Moderate
,5861,96,China_fulgens,,0,Low
0.012903226,3925,83,Nepal,,1,Low
0,2828,93,India,,1,Core
0.010676157,3414,96,China_fulgens,,1,Low
0.001949318,3982,100,China_fulgens,,1,Moderate
0.025031289,1328,103,china_styani,,1,Moderate
0,3442,102,china_styani,,1,Moderate
,2536,85,Nepal,,0,Moderate
,4026,98,China_fulgens,,0,Moderate
0,3545,100,China_fulgens,,1,Moderate
0.165915239,1115,98,Burma,,1,Moderate
0,2324,97,Burma,IUCN IV,1,Core
,5123,93,China_fulgens,,0,Low
0,3973,94,China_fulgens,,1,Low
,2223,100,China_fulgens,,0,Low
0.01870187,1478,104,china_styani,,1,Low
,3688,97,China_fulgens,,0,Low
0.045923149,2915,104,china_styani,,1,Low
0.012448133,3755,87,Nepal,IUCN II,1,Core
0.001848429,2716,100,China_fulgens,,1,Low
0.073510773,2893,99,China_fulgens,,1,Low
0,3456,99,China_fulgens,,1,Moderate
,3672,98,China_fulgens,,0,Moderate
0.001203369,1526,87,Nepal,IUCN VI,1,Moderate
,2166,87,Nepal,,0,Moderate
,2118,101,China_fulgens,,0,Moderate
0,3740,99,China_fulgens,,1,Low
0.014427412,2326,105,china_styani,,1,Low
,1980,84,Nepal,,0,Low
,2762,101,China_fulgens,,0,Low
0.033222591,4054,100,China_fulgens,,1,Low
,1916,83,Nepal,,0,Core
0.018404908,3914,98,China_fulgens,,1,Moderate
0,1368,97,India,,1,Low
0,2221,98,Burma,,1,Core
0,1846,98,Burma,,1,Moderate
,4225,87,Nepal,,0,Moderate
0,2852,92,Bhutan,,1,Moderate
9.88E-04,3306,97,India,,1,Moderate
0,1340,92,India,,1,Low
0.006349206,1707,88,India,,1,Moderate
0,2037,88,Nepal,,1,Core
0,2153,103,china_styani,,1,Moderate
0.193585338,1082,91,India,,1,Low
0,2876,94,India,,1,Low
,2002,100,China_fulgens,,0,Low
0.126951093,2089,104,china_styani,,1,Low
,3710,82,Nepal,,0,Low
0,2372,91,Bhutan,IUCN IV,1,Moderate
0,3753,96,China_fulgens,,1,Low
0.066666667,2311,99,China_fulgens,,1,Low
0,3527,100,China_fulgens,,1,Moderate
0,773,88,Nepal,,1,Core
0,3724,90,Bhutan,IUCN II,1,Moderate
0.004950495,3778,90,Bhutan,IUCN II,1,Moderate
9.13E-04,2501,99,China_fulgens,,1,Low
0.011124845,1338,99,China_fulgens,,1,Low
0,4223,87,China_fulgens,,1,Core
0,2952,88,Nepal,,1,Core
,4762,95,China_fulgens,,0,Moderate
0,2485,102,china_styani,,1,Moderate
0,1321,98,Burma,,1,Core
0.003816794,3159,81,Nepal,,1,Moderate
0,3474,97,India,,1,Low
0.003480278,2931,104,china_styani,,1,Low
0,2532,104,china_styani,,1,Low
,3554,99,China_fulgens,,0,Low
0,1975,96,India,,1,Core
0.080357143,1328,91,India,,1,Moderate
,4605,84,Nepal,,0,Moderate
0,3546,89,Bhutan,,1,Low
0,2361,102,china_styani,,1,Core
0,3671,97,China_fulgens,,1,Low
0.345355191,2697,101,China_fulgens,,1,Moderate
,2304,103,china_styani,,0,Low
,3933,83,Nepal,,0,Moderate
,2222,82,Nepal,,0,Moderate
,2794,84,Nepal,IUCN VI,0,Low
0,2475,104,china_styani,,1,Low
0,2807,98,China_fulgens,,1,Moderate
0.001013171,3241,100,China_fulgens,,1,Moderate
0.016701461,3129,90,Bhutan,IUCN VI,1,Moderate
0.017182131,2046,99,China_fulgens,,1,Moderate
,4211,97,China_fulgens,,0,Low
,4684,97,China_fulgens,,0,Low
0.001062699,3603,96,China_fulgens,,1,Low
,3229,98,China_fulgens,,0,Moderate
0,2583,99,China_fulgens,,1,Moderate
,3403,100,China_fulgens,,0,Low
0,3460,96,China_fulgens,,1,Low
0.001096491,3178,82,Nepal,,1,Moderate
,3603,94,India,,0,Low
,1542,83,Nepal,,0,Low
,3262,85,Nepal,,0,Moderate
,3532,85,Nepal,,0,Core
0.002918288,3164,101,China_fulgens,,1,Low
0.003318584,1946,96,India,,1,Low
0,2863,97,China_fulgens,,1,Low
0.002409639,2860,96,India,,1,Low
0,3679,100,China_fulgens,,1,Low
0,3045,82,Nepal,,1,Moderate
,3972,99,China_fulgens,,0,Low
,3566,96,India,,0,Low
0.087268994,4030,98,China_fulgens,,1,Low
0.126637555,1053,104,china_styani,,1,Low
0,2394,94,India,,1,Low
0,3394,100,China_fulgens,,1,Moderate
,2890,97,China_fulgens,,0,Low
0,3883,91,Bhutan,IUCN II,1,Moderate
0,2405,81,Nepal,,1,Moderate
,3565,97,China_fulgens,,0,Low
0,2905,84,Nepal,IUCN VI,1,Low
,3438,98,Burma,IUCN II,0,Moderate
0.007380074,1293,104,china_styani,,1,Low
,2703,103,china_styani,,0,Moderate
9.18E-04,2685,87,Nepal,,1,Core
0.005938242,1583,91,Bhutan,,1,Core
,2776,82,Nepal,,0,Moderate
,3953,99,China_fulgens,,0,Low
,3582,102,china_styani,,0,Moderate
,4334,97,China_fulgens,,0,Low
,2109,86,Nepal,IUCN VI,0,Moderate
0.001386963,3680,97,India,,1,Low
0,2497,104,china_styani,,1,Low
0,2073,98,Burma,IUCN II,1,Core
,4512,94,China_fulgens,,0,Low
0,1974,85,Nepal,,1,Low
0.001803427,804,97,Burma,IUCN IV,1,Low
0,2912,89,Bhutan,,1,Moderate
,4043,91,China_fulgens,,0,Low
0,2685,93,India,,1,Low
,4527,94,China_fulgens,,0,Low
0,2852,102,china_styani,,1,Moderate
0.00361991,2412,103,china_styani,,1,Moderate
0,1738,91,Bhutan,IUCN II,1,Low
,3111,82,Nepal,,0,Moderate
,3082,97,India,,0,Low
0.00505689,3707,99,China_fulgens,,1,Moderate
0,3516,99,China_fulgens,,1,Low
0.006718925,3006,102,china_styani,,1,Moderate
,3708,104,china_styani,,0,Low
0,2922,102,china_styani,,1,Low
,3653,81,Nepal,,0,Moderate
,2625,100,China_fulgens,,0,Low
0.00997009,3141,99,Burma,,1,Moderate
,3888,94,India,,0,Low
0,2500,94,India,,1,Moderate
0.04446461,2249,102,china_styani,,1,Moderate
0,2169,93,India,,1,Moderate
0.024590164,2181,86,Nepal,IUCN VI,1,Core
0.015560166,2337,82,Nepal,,1,Moderate
0.005469462,1787,90,Bhutan,,1,Low
0.005188067,3270,95,China_fulgens,,1,Low
,4104,96,China_fulgens,,0,Low
0.005673759,3635,82,Nepal,,1,Low
,4579,82,Nepal,,0,Core
0,3127,99,China_fulgens,,1,Moderate
,2744,99,China_fulgens,,0,Low
,2644,104,china_styani,,0,Low
0,1883,104,china_styani,,1,Moderate
0,3398,100,China_fulgens,,1,Moderate
0,2451,98,Burma,,1,Core
,5248,94,China_fulgens,,0,Low
0.010471204,4111,100,China_fulgens,,1,Low
0,4430,94,China_fulgens,,1,Low
0,3652,101,China_fulgens,,1,Low
0,2347,98,Burma,IUCN IV,1,Core
,3529,98,China_fulgens,,0,Moderate
0.362637363,3188,104,china_styani,,1,Moderate
0,3743,87,China_fulgens,,1,Low
0,2833,86,Nepal,,1,Core
0,3542,97,China_fulgens,,1,Low
0,2329,90,Bhutan,IUCN II,1,Low
0.040952381,2243,95,China_fulgens,,1,Low
0.001906578,3725,90,Bhutan,IUCN II,1,Moderate
,3979,98,Burma,IUCN II,0,Low
,2311,87,Nepal,,0,Core
0.005434783,1279,98,Burma,IUCN IV,1,Moderate
,2489,100,China_fulgens,,0,Moderate
,3635,102,china_styani,,0,Low
9.29E-04,1828,103,china_styani,,1,Moderate
0,2660,102,china_styani,,1,Core
0,3416,83,Nepal,IUCN VI,1,Core
0.009036145,2972,104,china_styani,,1,Low
0,2531,102,china_styani,,1,Moderate
,3218,99,China_fulgens,,0,Moderate
0,2598,96,India,,1,Low
,5381,93,China_fulgens,,0,Low
,2608,100,China_fulgens,,0,Low
0.00101626,3180,90,Bhutan,IUCN VI,1,Core
0,1639,104,china_styani,,1,Low
0,3189,101,China_fulgens,,1,Low
0,2951,94,India,,1,Moderate
0.003841229,1939,104,china_styani,,1,Low
0.017621145,3187,101,China_fulgens,,1,Low
,1945,100,China_fulgens,,0,Low
,4329,98,Burma,IUCN II,0,Low
,3504,87,China_fulgens,,0,Core
,4010,100,China_fulgens,,0,Moderate
,2767,94,China_fulgens,,0,Low
0.003138075,2570,103,china_styani,,1,Low
,4465,96,China_fulgens,,0,Low
,1951,83,Nepal,,0,Moderate
,3414,94,India,,0,Moderate
,4074,82,Nepal,,0,Low
,3916,95,China_fulgens,,0,Low
0.019047619,1554,99,,,1,Low
,2371,83,Nepal,,0,Moderate
,3689,97,India,,0,Low
,2284,102,china_styani,,0,Low
0.003128259,3448,99,China_fulgens,,1,Low
0,3197,97,China_fulgens,,1,Low
,4134,85,Nepal,IUCN VI,0,Moderate
0.001834862,3632,91,Bhutan,IUCN II,1,Core
,4582,102,china_styani,,0,Low
,2406,99,China_fulgens,,0,Moderate
,2580,100,China_fulgens,,0,Low
0,2609,81,Nepal,,1,Moderate
9.86E-04,1954,88,India,,1,Core
0,1512,97,Burma,IUCN IV,1,Low
0.009927798,1582,104,china_styani,,1,Low
,3597,94,India,,0,Moderate
0.385177453,529,91,India,,1,Moderate
,2567,82,Nepal,,0,Moderate
,3079,98,China_fulgens,,0,Low
,4690,95,China_fulgens,,0,Low
,2614,92,Bhutan,IUCN IV,0,Moderate
0,4108,95,China_fulgens,,1,Low
,4686,97,China_fulgens,,0,Low
0,3313,99,China_fulgens,,1,Moderate
0,2642,97,Burma,IUCN IV,1,Low
0,3013,83,Nepal,,1,Moderate
0,3606,98,China_fulgens,,1,Low
0.001833181,2131,103,china_styani,,1,Low
0.00270514,2016,97,Burma,IUCN IV,1,Moderate
,3840,95,India,,0,Moderate
0.006876228,3441,96,China_fulgens,,1,Low
,2263,99,Burma,,0,Moderate
,3546,103,china_styani,,0,Moderate
0,3120,89,Bhutan,,1,Low
0,2529,99,China_fulgens,,1,Low
0.085930123,2048,104,china_styani,,1,Low
0,3913,98,China_fulgens,,1,Low
,2874,98,China_fulgens,,0,Low
,3672,96,China_fulgens,,0,Low
,3948,94,India,,0,Low
0,4066,96,China_fulgens,,1,Low
,4764,95,China_fulgens,,0,Low
,3606,88,Nepal,IUCN VI,0,Core
0,2985,103,china_styani,,1,Core
0.058387396,723,92,India,,1,Low
0,2988,95,India,,1,Low
,3864,100,China_fulgens,,0,Moderate
,3297,104,china_styani,,0,Moderate
0.00543971,2035,98,Burma,,1,Core
0.001190476,3092,100,China_fulgens,,1,Moderate
,4158,98,Burma,IUCN II,0,Low
0.022796353,4189,99,China_fulgens,,1,Low
,3374,82,Nepal,,0,Low
0,3112,86,Nepal,IUCN VI,1,Core
0.01715439,3079,99,China_fulgens,,1,Low
0.010496183,1947,93,India,,1,Low
,3430,97,Burma,IUCN IV,0,Core
0.003784295,3187,102,china_styani,,1,Low
,1928,98,Burma,IUCN II,0,Moderate
0,3038,101,China_fulgens,,1,Low
,2416,90,Bhutan,,0,Low
0.062378168,3002,90,Bhutan,,1,Low
0.16827853,2173,103,china_styani,,1,Low
,1311,102,china_styani,,0,Moderate
0,2461,94,India,,1,Low
0.002506266,3480,98,China_fulgens,,1,Moderate
,3885,82,Nepal,,0,Low
,2153,100,China_fulgens,,0,Low
,2911,100,China_fulgens,,0,Low
,3368,95,India,,0,Low
0,1365,97,Burma,IUCN IV,1,Moderate
0,2600,92,Bhutan,,1,Moderate
,5107,99,China_fulgens,,0,Moderate
0,2852,82,Nepal,,1,Moderate
0,1717,98,Burma,IUCN IV,1,Core
,3890,98,China_fulgens,,0,Low
,3055,94,China_fulgens,,0,Low
0.018066847,1495,104,china_styani,,1,Low
0,3845,100,China_fulgens,,1,Moderate
0,3231,93,India,,1,Core
0.008421053,3007,98,Burma,,1,Low
,3796,87,Nepal,IUCN VI,0,Core
,3946,99,China_fulgens,,0,Low
,2892,101,China_fulgens,,0,Low
0,3998,95,China_fulgens,,1,Low
0,3284,92,India,,1,Low
,4194,102,china_styani,,0,Moderate
,1914,88,Nepal,,0,Moderate
0,3319,83,Nepal,,1,Moderate
0,3844,94,China_fulgens,,1,Low
0.012917115,1315,103,china_styani,,1,Low
0.003606853,1743,103,china_styani,,1,Moderate
0.009017133,1193,97,Burma,,1,Low
0,1871,102,china_styani,,1,Moderate
0,3376,99,China_fulgens,,1,Moderate
0.002285714,908,103,china_styani,,1,Moderate
0,3938,92,Bhutan,IUCN IV,1,Low
,964,103,china_styani,,0,Low
,3365,83,Nepal,,0,Moderate
0.012623986,2059,97,Burma,IUCN IV,1,Moderate
0,3411,100,China_fulgens,,1,Low
0.015370705,1227,94,India,,1,Low
0,3729,91,China_fulgens,,1,Moderate
,4404,95,China_fulgens,,0,Low
,3681,99,China_fulgens,,0,Low
9.08E-04,2028,103,china_styani,,1,Low
,3705,104,china_styani,,0,Low
0.001858736,1054,92,India,,1,Moderate
0,4212,97,China_fulgens,,1,Low
,1990,101,China_fulgens,,0,Low
0.014427412,2457,98,China_fulgens,,1,Low
,3752,97,China_fulgens,,0,Low
0,2788,93,India,,1,Moderate
,3884,97,China_fulgens,,0,Low
0.233635448,1665,98,China_fulgens,,1,Moderate
9.44E-04,2473,87,Nepal,IUCN II,1,Moderate
0,3196,99,China_fulgens,,1,Low
0.005434783,2152,85,Nepal,,1,Core
0.012064343,3549,93,India,,1,Core
,4632,87,China_fulgens,,0,Low
0.004694836,3087,102,china_styani,,1,Moderate
,3423,99,China_fulgens,,0,Low
0,2735,97,China_fulgens,,1,Low
0,2314,103,china_styani,,1,Core
,3268,98,China_fulgens,,0,Low
0,3803,99,China_fulgens,,1,Low
,4336,94,China_fulgens,,0,Low
,2958,100,China_fulgens,,0,Low
0,2295,98,Burma,,1,Moderate
9.22E-04,1751,87,Nepal,,1,Moderate
0.027372263,1499,104,china_styani,,1,Low
0,2431,100,China_fulgens,,1,Moderate
0,2836,95,India,,1,Low
,3508,96,China_fulgens,,0,Low
0.001303781,3632,99,China_fulgens,,1,Low
9.08E-04,1449,104,china_styani,,1,Low
,4199,98,China_fulgens,,0,Low
0.001023541,2446,87,Nepal,IUCN II,1,Moderate
0,3023,103,china_styani,,1,Moderate
,3459,97,China_fulgens,,0,Low
,3067,101,China_fulgens,,0,Low
,3356,97,Burma,IUCN IV,0,Core
,3131,82,Nepal,IUCN II,0,Core
0,3577,96,China_fulgens,,1,Low
0,2490,82,Nepal,,1,Moderate
0.001428571,2485,99,China_fulgens,,1,Low
0,2342,95,China_fulgens,,1,Low
0.003125,2124,85,Nepal,,1,Moderate
0,3197,91,Bhutan,,1,Core
0,2535,92,Bhutan,IUCN IV,1,Moderate
0,1808,96,India,,1,Low
0,2770,103,china_styani,,1,Moderate
0.00154321,3408,82,Nepal,,1,Moderate
0,1819,98,Burma,,1,Low
0,2586,97,India,,1,Moderate
,2274,100,China_fulgens,,0,Low
,2401,82,Nepal,,0,Low
,2700,103,china_styani,,0,Moderate
,2210,99,China_fulgens,,0,Moderate
0,2879,88,India,,1,Moderate
,4472,94,China_fulgens,,0,Low
0,1267,97,Burma,IUCN IV,1,Low
9.22E-04,2246,89,Bhutan,,1,Low
,2199,95,China_fulgens,,0,Moderate
0,2060,96,India,,1,Low
,2150,98,China_fulgens,,0,Moderate
0,1857,87,Nepal,IUCN VI,1,Moderate
0.003745318,3094,103,china_styani,,1,Low
0,3380,94,India,,1,Core
0,3259,100,China_fulgens,,1,Moderate
0.005167959,1949,84,Nepal,IUCN VI,1,Low
0.009291521,676,91,India,,1,Moderate
0.003606853,2004,103,china_styani,,1,LowModerate
,3668,86,Nepal,IUCN VI,0,Moderate
0,3355,96,China_fulgens,,1,Low
0.145679012,3702,96,China_fulgens,,1,Low
,3430,99,China_fulgens,,0,Moderate
,4234,97,China_fulgens,,0,Low
,2055,99,China_fulgens,,0,Low
,4023,95,China_fulgens,,0,Low
0.061111111,2626,82,Nepal,IUCN II,1,Moderate
0,2984,97,India,,1,Moderate
0,2729,102,china_styani,,1,Low
0.007446809,1962,102,china_styani,,1,Moderate
,4041,98,Burma,IUCN II,0,Low
0,3390,91,Bhutan,IUCN II,1,Core
0.004508566,1667,104,china_styani,,1,Low
,5660,95,China_fulgens,,0,Low
0,3180,98,China_fulgens,,1,Moderate
0.078899083,1831,104,china_styani,,1,Low
0,2388,103,china_styani,,1,Moderate
0.008532423,2723,100,China_fulgens,,1,Moderate
0,2923,89,China_fulgens,,1,Low
0.012037037,3229,93,India,,1,Core
0.002830189,2940,102,china_styani,,1,Moderate
,4732,102,china_styani,,0,Moderate
0.001040583,2905,83,Nepal,,1,Core
0,3984,102,china_styani,,1,Moderate
,2202,86,Nepal,IUCN VI,0,LowModerate
0,3059,100,China_fulgens,,1,Low
0.042887029,3286,100,China_fulgens,,1,Low
,2516,97,Burma,IUCN IV,0,Low
,3386,96,China_fulgens,,0,Low
0,2466,103,china_styani,,1,Moderate
,1494,86,Nepal,,0,Moderate
0.041114058,4268,100,China_fulgens,,1,Low
0,2558,93,India,,1,Core
0.00190295,3848,90,Bhutan,IUCN II,1,Moderate
0.00101626,2832,99,China_fulgens,,1,Moderate
,3535,82,Nepal,,0,Low
,3449,100,China_fulgens,,0,Low
0,1910,95,China_fulgens,,1,Low
0,2613,84,Nepal,IUCN VI,1,Moderate
0,1809,97,Burma,IUCN IV,1,Core
,4082,99,China_fulgens,,0,Low
9.03E-04,2127,97,Burma,IUCN IV,1,Moderate
,3501,103,china_styani,,0,Moderate
,1926,99,Burma,,0,Moderate
0,2490,102,china_styani,,1,Low
0.002066116,3153,94,India,,1,Moderate
0.0112,2688,83,Nepal,,1,Low
0.053594771,3172,100,China_fulgens,,1,Low
0,1361,87,Nepal,IUCN VI,1,Low
0.001839926,2330,99,Burma,,1,Moderate
0.001536098,3095,93,China_fulgens,,1,Low
0,1306,98,Burma,,1,Core
9.64E-04,2705,89,Bhutan,,1,Moderate
0.100991885,2344,99,Burma,,1,Moderate
0,1580,85,Nepal,,1,Low
0,1131,98,Burma,,1,Moderate
0,2783,97,Burma,IUCN IV,1,Moderate
,3324,83,Nepal,,0,Low
0.110885046,1869,99,,,1,Low
0,2434,104,china_styani,,1,Low
0,2490,101,China_fulgens,,1,Low
,2738,95,India,,0,Moderate
0,4020,87,Nepal,,1,Moderate
0,1628,92,India,,1,Moderate
0.342990654,1965,98,China_fulgens,,1,Moderate
0,2431,92,Bhutan,,1,Moderate
,3790,99,China_fulgens,,0,Moderate
0,3322,103,china_styani,,1,Low
,2301,103,china_styani,,0,Moderate
0,4140,93,India,,1,Low
0.046025105,3513,83,Nepal,,1,Low
0,3433,82,Nepal,,1,Moderate
0,2539,95,China_fulgens,,1,Moderate
,1326,92,India,,0,Low
,3965,98,Burma,IUCN II,0,Low
0.003679853,3710,92,Bhutan,IUCN IV,1,Moderate
,3469,82,Nepal,,0,Moderate
0.021215043,1466,99,Burma,,1,Moderate
0,3182,82,Nepal,,1,Moderate
0,2836,103,china_styani,,1,Moderate
0,2422,102,china_styani,,1,Moderate
0.070895522,3002,101,China_fulgens,,1,Low
0,3790,99,China_fulgens,,1,Moderate
,3457,99,China_fulgens,,0,Moderate
0,2115,97,India,,1,Low
,3857,96,India,,0,Low
,3091,99,China_fulgens,,0,Moderate
0.050847458,1962,82,Nepal,,1,Low
0,4369,94,China_fulgens,,1,Low
0,3348,102,china_styani,,1,Moderate
,2718,82,Nepal,,0,Moderate
0.013599275,1308,104,china_styani,,1,Low
,3889,82,Nepal,,0,Low
,4161,95,China_fulgens,,0,Moderate
0,3404,89,Bhutan,,1,Low
0,1533,95,India,,1,Low
0.003466205,2694,87,Nepal,,1,Moderate
,3796,100,China_fulgens,,0,Moderate
,2885,90,Bhutan,,0,Moderate
0,2355,97,Burma,IUCN IV,1,Low
0.004940711,3122,90,Bhutan,,1,Moderate
0.00477327,3962,94,China_fulgens,,1,Low
0,2406,98,Burma,,1,Low
,4118,95,China_fulgens,,0,Core
,3164,95,China_fulgens,,0,Low
,5065,93,China_fulgens,,0,Low
,3461,100,China_fulgens,,0,Moderate
0,2897,103,china_styani,,1,Moderate
,4074,103,china_styani,,0,Low
0,3307,95,China_fulgens,,1,Low
0.002205072,2368,87,Nepal,,1,Core
0.049769585,1565,95,China_fulgens,,1,Low
0,3985,102,china_styani,,1,Moderate
0.039449541,2919,103,china_styani,,1,Low
0.09119171,2709,104,china_styani,,1,Low
0.001137656,3091,96,India,,1,Low
0,3070,85,Nepal,,1,Moderate
,3637,98,China_fulgens,,0,Low
0,2353,99,China_fulgens,,1,Low
0.036779324,3075,96,China_fulgens,,1,Low
0.085144928,2835,103,china_styani,,1,Moderate
,4840,93,China_fulgens,,0,Low
0,4009,90,Bhutan,IUCN II,1,Moderate
,3053,103,china_styani,,0,Moderate
0.004807692,2762,103,china_styani,,1,LowModerate
,3234,95,China_fulgens,,0,Low
0.002909796,3938,91,Bhutan,IUCN VI,1,Moderate
,4563,86,Nepal,IUCN II,0,Moderate
0,2680,95,China_fulgens,,1,Low
,2060,102,china_styani,,0,Moderate
,4309,94,China_fulgens,,0,Low
,3638,98,China_fulgens,,0,Low
